molecule_chembl_id,chemical_name,drug_name,chembl_id,disease_name,evidence,pubmed,drug_clean,disease_clean
D015282,Octreotide,,,Cluster Headache,therapeutic,11398310,,cluster headache
D015282,Octreotide,,,Congenital Hyperinsulinism,therapeutic,10923237,,congenital hyperinsulinism
D015282,Octreotide,,,Cushing Syndrome,therapeutic,20529775,,cushing syndrome
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Diarrhea,therapeutic,10720019,octreotide,diarrhea
D015282,Octreotide,,,"Disease Models, Animal",therapeutic,35307376,,disease models animal
D015282,Octreotide,,,Endotoxin Hyporesponsiveness,therapeutic,2867801,,endotoxin hyporesponsiveness
D015282,Octreotide,,,Esophageal and Gastric Varices,therapeutic,1385068,,esophageal and gastric varices
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Fibrosis,therapeutic,8256850,octreotide,fibrosis
D015282,Octreotide,,,Gallstones,therapeutic,1628089,,gallstones
D015282,Octreotide,,,Gastritis,therapeutic,12375148,,gastritis
D015282,Octreotide,,,Growth Hormone-Secreting Pituitary Adenoma,therapeutic,2042694,,growth hormone secreting pituitary adenoma
D015282,Octreotide,,,Headache,therapeutic,3059976,,headache
D015282,Octreotide,,,Hemorrhagic Disorders,therapeutic,12375148,,hemorrhagic disorders
D015282,Octreotide,,,Hypercalcemia,therapeutic,17625444,,hypercalcemia
D015282,Octreotide,,,"Hypertension, Portal",therapeutic,9930395,,hypertension portal
D015282,Octreotide,,,Hypoglycemia,therapeutic,8422773,,hypoglycemia
D015282,Octreotide,,,Hypogonadism,therapeutic,16449332,,hypogonadism
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,"Hypotension, Orthostatic",therapeutic,14727996,octreotide,hypotension orthostatic
D015282,Octreotide,,,Ischemia,therapeutic,18624922,,ischemia
D015282,Octreotide,,,Liver Cirrhosis,therapeutic,25338529,,liver cirrhosis
D015282,Octreotide,,,"Liver Cirrhosis, Experimental",therapeutic,12890342,,liver cirrhosis experimental
D015282,Octreotide,,,"Liver Failure, Acute",therapeutic,35307376,,liver failure acute
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Malignant Carcinoid Syndrome,therapeutic,18463367,octreotide,malignant carcinoid syndrome
D015282,Octreotide,,,Melanoma,therapeutic,21655919,,melanoma
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Neoplasm Metastasis,therapeutic,10509161,octreotide,neoplasm metastasis
D015282,Octreotide,,,"Neovascularization, Pathologic",therapeutic,19624890,,neovascularization pathologic
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Neuroendocrine Tumors,therapeutic,1322274,octreotide,neuroendocrine tumors
D015282,Octreotide,,,Pain,therapeutic,7911442,,pain
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Pancreatic Neoplasms,therapeutic,11299782,octreotide,pancreatic neoplasms
D015282,Octreotide,,,Pancreatic Pseudocyst,therapeutic,7911442,,pancreatic pseudocyst
D015282,Octreotide,,,Pancreatitis,therapeutic,12375148,,pancreatitis
D015282,Octreotide,,,Paraproteinemias,therapeutic,9803143,,paraproteinemias
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Pituitary Neoplasms,therapeutic,11383484,octreotide,pituitary neoplasms
D015282,Octreotide,,,Postoperative Complications,therapeutic,16283598,,postoperative complications
D015282,Octreotide,,,Prolactinoma,therapeutic,15046398,,prolactinoma
D015282,Octreotide,,,Reperfusion Injury,therapeutic,35307376,,reperfusion injury
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Stomach Neoplasms,therapeutic,12781040,octreotide,stomach neoplasms
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Thymoma,therapeutic,10509161,octreotide,thymoma
D015282,Octreotide,OCTREOTIDE,CHEMBL1680,Urinary Bladder Neoplasms,therapeutic,21655919,octreotide,urinary bladder neoplasms
C013934,octylonium,,,Substance Withdrawal Syndrome,therapeutic,9274799,,substance withdrawal syndrome
C033635,O-demethylencainide,,,"Arrhythmias, Cardiac",therapeutic,3092755,,arrhythmias cardiac
C033635,O-demethylencainide,,,Tachycardia,therapeutic,3092755,,tachycardia
C050052,O-desmethylangolensin,,,Prostatic Neoplasms,therapeutic,16925846,,prostatic neoplasms
C051595,OEPP protocol,,,"Lymphoma, Non-Hodgkin",therapeutic,3469805,,lymphoma non hodgkin
D015242,Ofloxacin,,,Abdominal Abscess,therapeutic,11778010,,abdominal abscess
D015242,Ofloxacin,,,Bacteriuria,therapeutic,3481333,,bacteriuria
D015242,Ofloxacin,,,Biliary Tract Diseases,therapeutic,8996852,,biliary tract diseases
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Bronchitis,therapeutic,10388331,ofloxacin,bronchitis
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,"Bronchitis, Chronic",therapeutic,15929954,ofloxacin,bronchitis chronic
D015242,Ofloxacin,,,Cellulitis,therapeutic,12668542,,cellulitis
D015242,Ofloxacin,,,Cholestasis,therapeutic,8750178,,cholestasis
D015242,Ofloxacin,,,Cystic Fibrosis,therapeutic,19747007,,cystic fibrosis
D015242,Ofloxacin,,,Discitis,therapeutic,19718264,,discitis
D015242,Ofloxacin,,,"Endocarditis, Bacterial",therapeutic,8807045,,endocarditis bacterial
D015242,Ofloxacin,,,Gonorrhea,therapeutic,8335312,,gonorrhea
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Gram-Positive Bacterial Infections,therapeutic,9006794,ofloxacin,gram positive bacterial infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Haemophilus Infections,therapeutic,19856068,ofloxacin,haemophilus infections
D015242,Ofloxacin,,,"Leprosy, Lepromatous",therapeutic,14996384,,leprosy lepromatous
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Meningococcal Infections,therapeutic,8239626,ofloxacin,meningococcal infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Moraxellaceae Infections,therapeutic,9564988,ofloxacin,moraxellaceae infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Mycobacterium Infections,therapeutic,18474467,ofloxacin,mycobacterium infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Osteomyelitis,therapeutic,1352007,ofloxacin,osteomyelitis
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Pelvic Inflammatory Disease,therapeutic,14511503,ofloxacin,pelvic inflammatory disease
D015242,Ofloxacin,,,Pneumonia,therapeutic,15708235,,pneumonia
D015242,Ofloxacin,,,"Pneumonia, Bacterial",therapeutic,11131957,,pneumonia bacterial
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Proteus Infections,therapeutic,3224396,ofloxacin,proteus infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Pseudomonas Infections,therapeutic,7819852,ofloxacin,pseudomonas infections
D015242,Ofloxacin,,,Pyelonephritis,therapeutic,8913458,,pyelonephritis
D015242,Ofloxacin,,,Pyuria,therapeutic,3481333,,pyuria
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Respiratory Tract Infections,therapeutic,10388331,ofloxacin,respiratory tract infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Salmonella Infections,therapeutic,8807045,ofloxacin,salmonella infections
D015242,Ofloxacin,,,Sinusitis,therapeutic,16171175,,sinusitis
D015242,Ofloxacin,,,"Skin Diseases, Bacterial",therapeutic,9309373,,skin diseases bacterial
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Soft Tissue Infections,therapeutic,9309373,ofloxacin,soft tissue infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Staphylococcal Infections,therapeutic,19718264,ofloxacin,staphylococcal infections
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Streptococcal Infections,therapeutic,19856068,ofloxacin,streptococcal infections
D015242,Ofloxacin,,,"Tuberculoma, Intracranial",therapeutic,10584900,,tuberculoma intracranial
D015242,Ofloxacin,,,Tuberculosis,therapeutic,14677899,,tuberculosis
D015242,Ofloxacin,,,"Tuberculosis, Lymph Node",therapeutic,11069541,,tuberculosis lymph node
D015242,Ofloxacin,,,"Tuberculosis, Multidrug-Resistant",therapeutic,16178466,,tuberculosis multidrug resistant
D015242,Ofloxacin,,,"Tuberculosis, Osteoarticular",therapeutic,19764465,,tuberculosis osteoarticular
D015242,Ofloxacin,,,"Tuberculosis, Pulmonary",therapeutic,8399888,,tuberculosis pulmonary
D015242,Ofloxacin,,,Urethritis,therapeutic,2244013,,urethritis
D015242,Ofloxacin,OFLOXACIN,CHEMBL4,Urinary Tract Infections,therapeutic,10190377,ofloxacin,urinary tract infections
C075975,oil of Chenopodium,,,Leishmaniasis,therapeutic,19666043,,leishmaniasis
D009822,"Oils, Volatile",,,Edema,therapeutic,27474066,,edema
D009822,"Oils, Volatile",,,Gastrointestinal Diseases,therapeutic,17709257,,gastrointestinal diseases
D009822,"Oils, Volatile",,,Hematologic Diseases,therapeutic,35126122,,hematologic diseases
D009822,"Oils, Volatile",,,Hepatomegaly,therapeutic,35126122,,hepatomegaly
D009822,"Oils, Volatile",,,Immune System Diseases,therapeutic,23941771,,immune system diseases
D009822,"Oils, Volatile",,,Leishmaniasis,therapeutic,33713644,,leishmaniasis
D009822,"Oils, Volatile",,,Nociceptive Pain,therapeutic,31857126,,nociceptive pain
D009822,"Oils, Volatile",,,Paralysis,therapeutic,17709257,,paralysis
D009822,"Oils, Volatile",,,Pulmonary Fibrosis,therapeutic,28850077,,pulmonary fibrosis
D009822,"Oils, Volatile",,,Thrombosis,therapeutic,17079160,,thrombosis
D009822,"Oils, Volatile",,,Weight Loss,therapeutic,35126122,,weight loss
D019319,Okadaic Acid,,,Glioblastoma,therapeutic,17312396,,glioblastoma
D019319,Okadaic Acid,,,Hyperalgesia,therapeutic,7715785,,hyperalgesia
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,"Affective Disorders, Psychotic",therapeutic,10917412,olanzapine,affective disorders psychotic
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Alcoholism,therapeutic,12920420,olanzapine,alcoholism
D000077152,Olanzapine,,,Amphetamine-Related Disorders,therapeutic,16858942,,amphetamine related disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Anorexia Nervosa,therapeutic,12616591,olanzapine,anorexia nervosa
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Anxiety Disorders,therapeutic,12920420,olanzapine,anxiety disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Autistic Disorder,therapeutic,17069543,olanzapine,autistic disorder
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Bipolar Disorder,therapeutic,10327902,olanzapine,bipolar disorder
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Borderline Personality Disorder,therapeutic,15169711,olanzapine,borderline personality disorder
D000077152,Olanzapine,,,Catatonia,therapeutic,16772815,,catatonia
D000077152,Olanzapine,,,Child Behavior Disorders,therapeutic,19681008,,child behavior disorders
D000077152,Olanzapine,,,Cocaine-Related Disorders,therapeutic,11470055,,cocaine related disorders
D000077152,Olanzapine,,,Cognition Disorders,therapeutic,12416603,,cognition disorders
D000077152,Olanzapine,,,"Coproporphyria, Hereditary",therapeutic,10479951,,coproporphyria hereditary
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Delirium,therapeutic,14685663,olanzapine,delirium
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Dementia,therapeutic,16368923,olanzapine,dementia
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Depressive Disorder,therapeutic,10917412,olanzapine,depressive disorder
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,"Depressive Disorder, Major",therapeutic,16866770,olanzapine,depressive disorder major
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Developmental Disabilities,therapeutic,17069543,olanzapine,developmental disabilities
D000077152,Olanzapine,,,Drug-Related Side Effects and Adverse Reactions,therapeutic,15276877,,drug related side effects and adverse reactions
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,"Dyskinesia, Drug-Induced",therapeutic,12224042,olanzapine,dyskinesia drug induced
D000077152,Olanzapine,,,Dystonia,therapeutic,14642376,,dystonia
D000077152,Olanzapine,,,Fever,therapeutic,15276877,,fever
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Frontotemporal Dementia,therapeutic,18217890,olanzapine,frontotemporal dementia
D000077152,Olanzapine,,,Hallucinations,therapeutic,10572371,,hallucinations
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Huntington Disease,therapeutic,10751925,olanzapine,huntington disease
D000077152,Olanzapine,,,Hyperkinesis,therapeutic,11549231,,hyperkinesis
D000077152,Olanzapine,,,Memory Disorders,therapeutic,18321680,,memory disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Mental Disorders,therapeutic,14658977,olanzapine,mental disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Mood Disorders,therapeutic,12369263,olanzapine,mood disorders
D000077152,Olanzapine,,,Movement Disorders,therapeutic,11425506,,movement disorders
D000077152,Olanzapine,,,Mucopolysaccharidosis III,therapeutic,19681008,,mucopolysaccharidosis iii
D000077152,Olanzapine,,,Myoclonus,therapeutic,15965316,,myoclonus
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Nausea,therapeutic,15493359,olanzapine,nausea
D000077152,Olanzapine,,,Nervous System Diseases,therapeutic,11927170,,nervous system diseases
D000077152,Olanzapine,,,Neuroleptic Malignant Syndrome,therapeutic,11074330,,neuroleptic malignant syndrome
D000077152,Olanzapine,,,Neurologic Manifestations,therapeutic,18291301,,neurologic manifestations
D000077152,Olanzapine,,,Obsessive-Compulsive Disorder,therapeutic,11147933,,obsessive compulsive disorder
D000077152,Olanzapine,,,Panic Disorder,therapeutic,15470803,,panic disorder
D000077152,Olanzapine,,,Paranoid Disorders,therapeutic,12920420,,paranoid disorders
D000077152,Olanzapine,,,Parkinsonian Disorders,therapeutic,18494081,,parkinsonian disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Psychomotor Agitation,therapeutic,16244481,olanzapine,psychomotor agitation
D000077152,Olanzapine,,,"Psychoses, Substance-Induced",therapeutic,10584679,,psychoses substance induced
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Psychotic Disorders,therapeutic,10459911,olanzapine,psychotic disorders
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Schizophrenia,therapeutic,10327925,olanzapine,schizophrenia
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,"Schizophrenia, Paranoid",therapeutic,10917413,olanzapine,schizophrenia paranoid
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Schizophrenia Spectrum and Other Psychotic Disorders,therapeutic,12900300,olanzapine,schizophrenia spectrum and other psychotic disorders
D000077152,Olanzapine,,,Sleep Initiation and Maintenance Disorders,therapeutic,12716282,,sleep initiation and maintenance disorders
D000077152,Olanzapine,,,Status Epilepticus,therapeutic,15965316,,status epilepticus
D000077152,Olanzapine,,,Stereotypic Movement Disorder,therapeutic,15358981,,stereotypic movement disorder
D000077152,Olanzapine,,,"Stress Disorders, Post-Traumatic",therapeutic,12752037,,stress disorders post traumatic
D000077152,Olanzapine,,,Substance Withdrawal Syndrome,therapeutic,11116800,,substance withdrawal syndrome
D000077152,Olanzapine,,,Tremor,therapeutic,9699709,,tremor
D000077152,Olanzapine,OLANZAPINE,CHEMBL715,Vomiting,therapeutic,15493359,olanzapine,vomiting
C492572,olanzapine-fluoxetine combination,,,Bipolar Disorder,therapeutic,15889948,,bipolar disorder
C492572,olanzapine-fluoxetine combination,,,Depressive Disorder,therapeutic,16889444,,depressive disorder
C492572,olanzapine-fluoxetine combination,,,"Depressive Disorder, Major",therapeutic,11136647,,depressive disorder major
C531550,olaparib,OLAPARIB,CHEMBL521686,Breast Neoplasms,therapeutic,21633166,olaparib,breast neoplasms
C531550,olaparib,,,Chemical and Drug Induced Liver Injury,therapeutic,29317476,,chemical and drug induced liver injury
C531550,olaparib,,,Fatty Liver,therapeutic,27984176,,fatty liver
C531550,olaparib,,,"Fatty Liver, Alcoholic",therapeutic,29317476,,fatty liver alcoholic
C531550,olaparib,,,Nerve Degeneration,therapeutic,29339456,,nerve degeneration
C406305,olcegepant,,,"Ige Responsiveness, Atopic",therapeutic,38157815,,ige responsiveness atopic
C406305,olcegepant,,,Migraine Disorders,therapeutic,12970078,,migraine disorders
C021065,oleandrin,,,"Gastroenteritis, Transmissible, of Swine",therapeutic,28438630,,gastroenteritis transmissible of swine
D009828,Oleanolic Acid,,,Acute Lung Injury,therapeutic,21801858,,acute lung injury
D009828,Oleanolic Acid,,,Carbon Tetrachloride Poisoning,therapeutic,10355542,,carbon tetrachloride poisoning
D009828,Oleanolic Acid,,,Chemical and Drug Induced Liver Injury,therapeutic,17391827,,chemical and drug induced liver injury
D009828,Oleanolic Acid,,,Dyslipidemias,therapeutic,20188082,,dyslipidemias
D009828,Oleanolic Acid,,,Fatty Liver,therapeutic,24704288,,fatty liver
D009828,Oleanolic Acid,,,Glucose Intolerance,therapeutic,20188082,,glucose intolerance
D009828,Oleanolic Acid,,,Hyperlipidemias,therapeutic,8847885,,hyperlipidemias
D009828,Oleanolic Acid,,,Hypertriglyceridemia,therapeutic,24704288,,hypertriglyceridemia
D009828,Oleanolic Acid,,,Inflammation,therapeutic,22386814,,inflammation
D009828,Oleanolic Acid,,,Insulin Resistance,therapeutic,24704288,,insulin resistance
D009828,Oleanolic Acid,,,Kidney Diseases,therapeutic,17391827,,kidney diseases
D009828,Oleanolic Acid,,,Liver Cirrhosis,therapeutic,21172400,,liver cirrhosis
D009828,Oleanolic Acid,,,"Liver Cirrhosis, Experimental",therapeutic,10355542,,liver cirrhosis experimental
D009828,Oleanolic Acid,,,Liver Diseases,therapeutic,15720792,,liver diseases
D009828,Oleanolic Acid,,,Myocardial Ischemia,therapeutic,17052790,,myocardial ischemia
D009828,Oleanolic Acid,,,Neoplasm Invasiveness,therapeutic,24813866,,neoplasm invasiveness
D009828,Oleanolic Acid,,,Neoplasms,therapeutic,22386814,,neoplasms
D009828,Oleanolic Acid,,,Obesity,therapeutic,20188082,,obesity
D009828,Oleanolic Acid,,,Papilloma,therapeutic,26513295,,papilloma
D009828,Oleanolic Acid,,,Precancerous Conditions,therapeutic,7882322,,precancerous conditions
D009828,Oleanolic Acid,,,Skin Neoplasms,therapeutic,26513295,,skin neoplasms
C052658,oleanolic acid 3-acetate,,,"Dermatitis, Atopic",therapeutic,23499868,,dermatitis atopic
D019301,Oleic Acid,,,Breast Neoplasms,therapeutic,24161488,,breast neoplasms
C503534,oleocanthal,,,Nerve Degeneration,therapeutic,19631677,,nerve degeneration
C108709,oleoyl-estrone,,,Obesity,therapeutic,10340814,,obesity
C108709,oleoyl-estrone,,,Weight Gain,therapeutic,20339368,,weight gain
C488250,oleoylethanolamide,,,Hyperlipidemias,therapeutic,15910890,,hyperlipidemias
C488250,oleoylethanolamide,,,Obesity,therapeutic,15910890,,obesity
C522838,olesoxime,,,Amyotrophic Lateral Sclerosis,therapeutic,17496168,,amyotrophic lateral sclerosis
C522838,olesoxime,,,Central Nervous System Diseases,therapeutic,20127552,,central nervous system diseases
C522838,olesoxime,,,Diabetic Neuropathies,therapeutic,18492948,,diabetic neuropathies
C522838,olesoxime,,,Hyperalgesia,therapeutic,18492948,,hyperalgesia
C522838,olesoxime,,,"Muscular Atrophy, Spinal",therapeutic,20721828,,muscular atrophy spinal
C522838,olesoxime,,,Nerve Degeneration,therapeutic,18492948,,nerve degeneration
C522838,olesoxime,,,Neuralgia,therapeutic,18492948,,neuralgia
C002769,oleuropein,,,Cardiomegaly,therapeutic,27847271,,cardiomegaly
C002769,oleuropein,,,Catalepsy,therapeutic,36774383,,catalepsy
C002769,oleuropein,,,Drug-Related Side Effects and Adverse Reactions,therapeutic,17223128,,drug related side effects and adverse reactions
C002769,oleuropein,,,Fatty Liver,therapeutic,27019295,,fatty liver
C002769,oleuropein,,,Heart Diseases,therapeutic,17223128,,heart diseases
C002769,oleuropein,,,Hepatomegaly,therapeutic,27019295,,hepatomegaly
C002769,oleuropein,,,Hypercholesterolemia,therapeutic,18823963,,hypercholesterolemia
C002769,oleuropein,,,Hyperlipidemias,therapeutic,18823963,,hyperlipidemias
C002769,oleuropein,,,Hypertension,therapeutic,27847271,,hypertension
C002769,oleuropein,,,Hypertriglyceridemia,therapeutic,18823963,,hypertriglyceridemia
C002769,oleuropein,,,Parkinsonian Disorders,therapeutic,36774383,,parkinsonian disorders
C002769,oleuropein,,,Weight Gain,therapeutic,27019295,,weight gain
C029407,oleylamide,,,Amnesia,therapeutic,12843655,,amnesia
C029407,oleylamide,,,Seizures,therapeutic,12956907,,seizures
C440229,Oleylethanolamide,,,Cardiomyopathies,therapeutic,16269455,,cardiomyopathies
C031004,oligomycin A,,,Necrosis,therapeutic,25445804,,necrosis
D009840,Oligomycins,,,Hyperalgesia,therapeutic,16472913,,hyperalgesia
D009840,Oligomycins,,,Neuralgia,therapeutic,16472913,,neuralgia
D009842,Oligopeptides,,,"Aging, Premature",therapeutic,23796539,,aging premature
D009842,Oligopeptides,,,Brain Diseases,therapeutic,23796539,,brain diseases
D009842,Oligopeptides,,,Cognition Disorders,therapeutic,23796539,,cognition disorders
D009842,Oligopeptides,,,Hepatomegaly,therapeutic,22154906,,hepatomegaly
D009842,Oligopeptides,,,Inflammation,therapeutic,22154906,,inflammation
D009842,Oligopeptides,,,"Liver Failure, Acute",therapeutic,22154906,,liver failure acute
